;ano;produto;cod_ibge;municipio;area_plantada_destinada;percentual_utilizado;quant_produzida_t
1758;2021;Erva-mate (folha verde);4105300;Céu Azul (PR);12;0.03;34.0
1759;2021;Erva-mate (folha verde);4108403;Francisco Beltrão (PR);10;0.03;126.0
1760;2021;Erva-mate (folha verde);4114401;Mangueirinha (PR);23;0.03;253.0
1761;2021;Erva-mate (folha verde);4116950;Nova Esperança do Sudoeste (PR);1;0.03;10.0
1762;2021;Erva-mate (folha verde);4117255;Nova Prata do Iguaçu (PR);13;0.04;84.0
1763;2021;Erva-mate (folha verde);4118501;Pato Branco (PR);25;0.04;120.0
1764;2021;Erva-mate (folha verde);4119004;Pérola d'Oeste (PR);23;0.1;156.0
1765;2021;Erva-mate (folha verde);4119251;Pinhal de São Bento (PR);5;0.13;33.0
1766;2021;Erva-mate (folha verde);4120358;Pranchita (PR);12;0.04;80.0
1767;2021;Erva-mate (folha verde);4121406;Realeza (PR);72;0.2;434.0
1768;2021;Erva-mate (folha verde);4123808;Santa Izabel do Oeste (PR);21;0.07;135.0
1769;2021;Erva-mate (folha verde);4125209;São Jorge d'Oeste (PR);2;0.01;18.0
1770;2021;Erva-mate (folha verde);4127858;Três Barras do Paraná (PR);1;0.0;4.0
1771;2021;Ervilha (em grão);4108403;Francisco Beltrão (PR);1;0.0;6.0
1772;2021;Ervilha (em grão);4128559;Vera Cruz do Oeste (PR);2;0.01;24.0
1773;2021;Feijão (em grão);4101002;Ampére (PR);120;0.73;72.0
1774;2021;Feijão (em grão);4101408;Apucarana (PR);48;0.11;68.0
1775;2021;Feijão (em grão);4102109;Astorga (PR);2;0.0;2.0
1776;2021;Feijão (em grão);4102752;Bela Vista da Caroba (PR);65;0.64;54.0
1777;2021;Feijão (em grão);4103057;Boa Vista da Aparecida (PR);515;5.77;876.0
1778;2021;Feijão (em grão);4103503;Califórnia (PR);10;0.07;17.0
1779;2021;Feijão (em grão);4104600;Capitão Leônidas Marques (PR);355;2.26;433.0
1780;2021;Feijão (em grão);4104808;Cascavel (PR);3950;2.19;6164.0
1781;2021;Feijão (em grão);4105300;Céu Azul (PR);115;0.31;229.0
1782;2021;Feijão (em grão);4105508;Cianorte (PR);32;0.08;29.0
1783;2021;Feijão (em grão);4106571;Cruzeiro do Iguaçu (PR);580;5.63;323.0
1784;2021;Feijão (em grão);4106902;Curitiba (PR);32;27.12;54.0
1785;2021;Feijão (em grão);4107157;Diamante D'Oeste (PR);25;0.33;35.0
1786;2021;Feijão (em grão);4108304;Foz do Iguaçu (PR);60;0.29;46.0
1787;2021;Feijão (em grão);4108403;Francisco Beltrão (PR);2100;6.08;960.0
1788;2021;Feijão (em grão);4108601;Goioerê (PR);40;0.07;35.0
1789;2021;Feijão (em grão);4108908;Guairaçá (PR);10;0.06;6.0
1790;2021;Feijão (em grão);4109807;Ibiporã (PR);2;0.01;1.0
1791;2021;Feijão (em grão);4109906;Icaraíma (PR);85;0.65;106.0
1792;2021;Feijão (em grão);4112504;Jardim Alegre (PR);500;2.31;833.0
1793;2021;Feijão (em grão);4113700;Londrina (PR);350;0.27;360.0
1794;2021;Feijão (em grão);4114005;Mamborê (PR);1500;1.43;1284.0
1795;2021;Feijão (em grão);4114401;Mangueirinha (PR);9450;12.41;11610.0
1796;2021;Feijão (em grão);4115804;Medianeira (PR);10;0.04;9.0
1797;2021;Feijão (em grão);4116109;Moreira Sales (PR);63;0.26;19.0
1798;2021;Feijão (em grão);4116950;Nova Esperança do Sudoeste (PR);60;1.69;37.0
1799;2021;Feijão (em grão);4117222;Nova Santa Rosa (PR);6;0.02;10.0
1800;2021;Feijão (em grão);4117255;Nova Prata do Iguaçu (PR);1150;3.47;286.0
1801;2021;Feijão (em grão);4117453;Ouro Verde do Oeste (PR);10;0.04;15.0
1802;2021;Feijão (em grão);4117701;Palmeira (PR);10870;12.02;19931.0
1803;2021;Feijão (em grão);4118501;Pato Branco (PR);9000;14.28;8650.0
1804;2021;Feijão (em grão);4119004;Pérola d'Oeste (PR);1050;4.48;562.0
1805;2021;Feijão (em grão);4119251;Pinhal de São Bento (PR);30;0.77;22.0
1806;2021;Feijão (em grão);4120358;Pranchita (PR);825;2.96;498.0
1807;2021;Feijão (em grão);4120655;Quarto Centenário (PR);3;0.01;1.0
1808;2021;Feijão (em grão);4121406;Realeza (PR);3100;8.57;1140.0
1809;2021;Feijão (em grão);4122156;Rio Bonito do Iguaçu (PR);4900;10.92;3138.0
1810;2021;Feijão (em grão);4123501;Santa Helena (PR);12;0.02;21.0
1811;2021;Feijão (em grão);4123808;Santa Izabel do Oeste (PR);1540;5.03;772.0
1812;2021;Feijão (em grão);4125209;São Jorge d'Oeste (PR);4150;16.83;1030.0
1813;2021;Feijão (em grão);4125704;São Miguel do Iguaçu (PR);15;0.02;19.0
1814;2021;Feijão (em grão);4127205;Terra Boa (PR);10;0.04;10.0
1815;2021;Feijão (em grão);4127700;Toledo (PR);600;0.43;1200.0
1816;2021;Feijão (em grão);4127858;Três Barras do Paraná (PR);3000;12.72;5701.0
1817;2021;Feijão (em grão);4128005;Ubiratã (PR);15;0.01;20.0
1818;2021;Feijão (em grão);4128559;Vera Cruz do Oeste (PR);210;0.59;376.0
1819;2021;Figo;4101002;Ampére (PR);1;0.01;10.0
1820;2021;Figo;4101408;Apucarana (PR);15;0.04;150.0
1821;2021;Figo;4102752;Bela Vista da Caroba (PR);6;0.06;60.0
1822;2021;Figo;4104600;Capitão Leônidas Marques (PR);1;0.01;9.0
1823;2021;Figo;4104808;Cascavel (PR);1;0.0;6.0
1824;2021;Figo;4105300;Céu Azul (PR);2;0.01;12.0
1825;2021;Figo;4106571;Cruzeiro do Iguaçu (PR);1;0.01;8.0
1826;2021;Figo;4107157;Diamante D'Oeste (PR);1;0.01;7.0
1827;2021;Figo;4108304;Foz do Iguaçu (PR);1;0.0;6.0
1828;2021;Figo;4108403;Francisco Beltrão (PR);5;0.01;47.0
1829;2021;Figo;4114609;Marechal Cândido Rondon (PR);1;0.0;8.0
1830;2021;Figo;4115804;Medianeira (PR);1;0.0;8.0
1831;2021;Figo;4117255;Nova Prata do Iguaçu (PR);1;0.0;8.0
1832;2021;Figo;4118501;Pato Branco (PR);2;0.0;13.0
1833;2021;Figo;4119004;Pérola d'Oeste (PR);1;0.0;10.0
1834;2021;Figo;4119251;Pinhal de São Bento (PR);1;0.03;8.0
1835;2021;Figo;4120358;Pranchita (PR);1;0.0;8.0
1836;2021;Figo;4123808;Santa Izabel do Oeste (PR);1;0.0;10.0
1837;2021;Figo;4125209;São Jorge d'Oeste (PR);1;0.0;10.0
1838;2021;Figo;4125704;São Miguel do Iguaçu (PR);1;0.0;6.0
1839;2021;Figo;4128559;Vera Cruz do Oeste (PR);2;0.01;19.0
1840;2021;Fumo (em folha);4101002;Ampére (PR);11;0.07;30.0
1841;2021;Fumo (em folha);4101408;Apucarana (PR);29;0.07;73.0
1842;2021;Fumo (em folha);4102752;Bela Vista da Caroba (PR);23;0.23;50.0
1843;2021;Fumo (em folha);4103479;Cafezal do Sul (PR);2;0.01;5.0
1844;2021;Fumo (em folha);4103503;Califórnia (PR);4;0.03;10.0
1845;2021;Fumo (em folha);4104808;Cascavel (PR);4;0.0;8.0
1846;2021;Fumo (em folha);4105300;Céu Azul (PR);4;0.01;9.0
1847;2021;Fumo (em folha);4105508;Cianorte (PR);18;0.04;43.0
1848;2021;Fumo (em folha);4108403;Francisco Beltrão (PR);7;0.02;17.0
1849;2021;Fumo (em folha);4108601;Goioerê (PR);10;0.02;21.0
1850;2021;Fumo (em folha);4110953;Itaipulândia (PR);1200;5.45;2640.0
1851;2021;Fumo (em folha);4114401;Mangueirinha (PR);15;0.02;37.0
1852;2021;Fumo (em folha);4114609;Marechal Cândido Rondon (PR);232;0.38;348.0
1853;2021;Fumo (em folha);4115804;Medianeira (PR);86;0.33;194.0
1854;2021;Fumo (em folha);4115853;Mercedes (PR);104;0.71;208.0
1855;2021;Fumo (em folha);4116109;Moreira Sales (PR);8;0.03;16.0
1856;2021;Fumo (em folha);4116950;Nova Esperança do Sudoeste (PR);2;0.06;5.0
1857;2021;Fumo (em folha);4117255;Nova Prata do Iguaçu (PR);37;0.11;98.0
1858;2021;Fumo (em folha);4117453;Ouro Verde do Oeste (PR);16;0.06;29.0
1859;2021;Fumo (em folha);4117701;Palmeira (PR);5265;5.82;11598.0
1860;2021;Fumo (em folha);4119004;Pérola d'Oeste (PR);186;0.79;459.0
1861;2021;Fumo (em folha);4119251;Pinhal de São Bento (PR);39;1.01;98.0
1862;2021;Fumo (em folha);4120358;Pranchita (PR);15;0.05;35.0
1863;2021;Fumo (em folha);4120655;Quarto Centenário (PR);6;0.01;15.0
1864;2021;Fumo (em folha);4121406;Realeza (PR);64;0.18;163.0
1865;2021;Fumo (em folha);4122156;Rio Bonito do Iguaçu (PR);127;0.28;251.0
1866;2021;Fumo (em folha);4123501;Santa Helena (PR);75;0.14;112.0
1867;2021;Fumo (em folha);4123808;Santa Izabel do Oeste (PR);45;0.15;114.0
1868;2021;Fumo (em folha);4125209;São Jorge d'Oeste (PR);52;0.21;131.0
1869;2021;Fumo (em folha);4125456;São José das Palmeiras (PR);4;0.07;6.0
1870;2021;Fumo (em folha);4125704;São Miguel do Iguaçu (PR);1000;1.05;2200.0
1871;2021;Fumo (em folha);4125753;São Pedro do Iguaçu (PR);33;0.11;70.0
1872;2021;Fumo (em folha);4127858;Três Barras do Paraná (PR);700;2.97;1616.0
1873;2021;Fumo (em folha);4128005;Ubiratã (PR);5;0.0;12.0
1874;2021;Fumo (em folha);4128559;Vera Cruz do Oeste (PR);18;0.05;44.0
1875;2021;Goiaba;4100509;Altônia (PR);4;0.03;70.0
1876;2021;Goiaba;4101408;Apucarana (PR);10;0.02;120.0
1877;2021;Goiaba;4103057;Boa Vista da Aparecida (PR);3;0.03;28.0
1878;2021;Goiaba;4104600;Capitão Leônidas Marques (PR);2;0.01;28.0
1879;2021;Goiaba;4104808;Cascavel (PR);2;0.0;20.0
1880;2021;Goiaba;4105300;Céu Azul (PR);3;0.01;30.0
1881;2021;Goiaba;4105508;Cianorte (PR);5;0.01;100.0
1882;2021;Goiaba;4107157;Diamante D'Oeste (PR);2;0.03;39.0
1883;2021;Goiaba;4108304;Foz do Iguaçu (PR);1;0.0;20.0
1884;2021;Goiaba;4108809;Guaíra (PR);1;0.0;10.0
1885;2021;Goiaba;4109807;Ibiporã (PR);1;0.0;16.0
1886;2021;Goiaba;4109906;Icaraíma (PR);1;0.01;20.0
1887;2021;Goiaba;4112504;Jardim Alegre (PR);4;0.02;60.0
1888;2021;Goiaba;4114609;Marechal Cândido Rondon (PR);2;0.0;20.0
1889;2021;Goiaba;4115804;Medianeira (PR);2;0.01;40.0
1890;2021;Goiaba;4125704;São Miguel do Iguaçu (PR);3;0.0;52.0
1891;2021;Goiaba;4128104;Umuarama (PR);1;0.0;19.0
1892;2021;Goiaba;4128559;Vera Cruz do Oeste (PR);2;0.01;30.0
1893;2021;Laranja;4100509;Altônia (PR);80;0.61;2000.0
1894;2021;Laranja;4101002;Ampére (PR);15;0.09;380.0
1895;2021;Laranja;4101408;Apucarana (PR);120;0.28;2520.0
1896;2021;Laranja;4102109;Astorga (PR);21;0.04;714.0
1897;2021;Laranja;4102752;Bela Vista da Caroba (PR);10;0.1;253.0
1898;2021;Laranja;4103057;Boa Vista da Aparecida (PR);20;0.22;300.0
1899;2021;Laranja;4104600;Capitão Leônidas Marques (PR);8;0.05;160.0
1900;2021;Laranja;4104808;Cascavel (PR);19;0.01;380.0
1901;2021;Laranja;4105508;Cianorte (PR);30;0.07;1080.0
1902;2021;Laranja;4106571;Cruzeiro do Iguaçu (PR);15;0.15;375.0
1903;2021;Laranja;4107157;Diamante D'Oeste (PR);7;0.09;65.0
1904;2021;Laranja;4108106;Flórida (PR);33;0.41;785.0
1905;2021;Laranja;4108304;Foz do Iguaçu (PR);5;0.02;65.0
1906;2021;Laranja;4108403;Francisco Beltrão (PR);30;0.09;750.0
1907;2021;Laranja;4108908;Guairaçá (PR);1570;9.93;42390.0
1908;2021;Laranja;4109807;Ibiporã (PR);36;0.11;720.0
1909;2021;Laranja;4112504;Jardim Alegre (PR);26;0.12;950.0
1910;2021;Laranja;4113700;Londrina (PR);310;0.24;7750.0
1911;2021;Laranja;4114401;Mangueirinha (PR);3;0.0;30.0
1912;2021;Laranja;4114609;Marechal Cândido Rondon (PR);1;0.0;10.0
1913;2021;Laranja;4114807;Marialva (PR);3;0.01;60.0
1914;2021;Laranja;4115200;Maringá (PR);1;0.0;18.0
1915;2021;Laranja;4115853;Mercedes (PR);2;0.01;20.0
1916;2021;Laranja;4116109;Moreira Sales (PR);5;0.02;100.0
1917;2021;Laranja;4116950;Nova Esperança do Sudoeste (PR);15;0.42;375.0
1918;2021;Laranja;4117255;Nova Prata do Iguaçu (PR);18;0.05;487.0
1919;2021;Laranja;4117404;Ourizona (PR);44;0.17;1232.0
1920;2021;Laranja;4118402;Paranavaí (PR);3611;16.53;115552.0
1921;2021;Laranja;4118501;Pato Branco (PR);13;0.02;130.0
1922;2021;Laranja;4119004;Pérola d'Oeste (PR);5;0.02;150.0
1923;2021;Laranja;4119251;Pinhal de São Bento (PR);5;0.13;125.0
1924;2021;Laranja;4120358;Pranchita (PR);8;0.03;203.0
1925;2021;Laranja;4120655;Quarto Centenário (PR);1;0.0;7.0
1926;2021;Laranja;4121406;Realeza (PR);13;0.04;373.0
1927;2021;Laranja;4122156;Rio Bonito do Iguaçu (PR);12;0.03;144.0
1928;2021;Laranja;4123808;Santa Izabel do Oeste (PR);10;0.03;287.0
1929;2021;Laranja;4125209;São Jorge d'Oeste (PR);15;0.06;300.0
1930;2021;Laranja;4125704;São Miguel do Iguaçu (PR);5;0.01;44.0
1931;2021;Laranja;4125753;São Pedro do Iguaçu (PR);1;0.0;10.0
1932;2021;Laranja;4127403;Terra Roxa (PR);10;0.01;90.0
1933;2021;Laranja;4127858;Três Barras do Paraná (PR);20;0.08;310.0
1934;2021;Laranja;4128104;Umuarama (PR);10;0.04;280.0
1935;2021;Laranja;4128559;Vera Cruz do Oeste (PR);7;0.02;65.0
1936;2021;Limão;4100509;Altônia (PR);560;4.28;10200.0
1937;2021;Limão;4101002;Ampére (PR);2;0.01;42.0
1938;2021;Limão;4101408;Apucarana (PR);4;0.01;60.0
1939;2021;Limão;4102109;Astorga (PR);1;0.0;13.0
1940;2021;Limão;4102752;Bela Vista da Caroba (PR);1;0.01;20.0
1941;2021;Limão;4104600;Capitão Leônidas Marques (PR);1;0.01;10.0
1942;2021;Limão;4104808;Cascavel (PR);3;0.0;30.0
1943;2021;Limão;4105300;Céu Azul (PR);2;0.01;18.0
1944;2021;Limão;4105508;Cianorte (PR);3;0.01;40.0
1945;2021;Limão;4106571;Cruzeiro do Iguaçu (PR);1;0.01;20.0
1946;2021;Limão;4107157;Diamante D'Oeste (PR);2;0.03;16.0
1947;2021;Limão;4108304;Foz do Iguaçu (PR);8;0.04;55.0
1948;2021;Limão;4108403;Francisco Beltrão (PR);5;0.01;80.0
1949;2021;Limão;4108908;Guairaçá (PR);2;0.01;40.0
1950;2021;Limão;4109807;Ibiporã (PR);4;0.01;60.0
1951;2021;Limão;4110953;Itaipulândia (PR);1;0.0;4.0
1952;2021;Limão;4113700;Londrina (PR);10;0.01;210.0
1953;2021;Limão;4114401;Mangueirinha (PR);1;0.0;11.0
1954;2021;Limão;4114609;Marechal Cândido Rondon (PR);3;0.0;36.0
1955;2021;Limão;4115200;Maringá (PR);6;0.01;45.0
1956;2021;Limão;4115804;Medianeira (PR);5;0.02;40.0
1957;2021;Limão;4116950;Nova Esperança do Sudoeste (PR);1;0.03;21.0
1958;2021;Limão;4117255;Nova Prata do Iguaçu (PR);3;0.01;60.0
1959;2021;Limão;4118402;Paranavaí (PR);30;0.14;147.0
1960;2021;Limão;4118501;Pato Branco (PR);2;0.0;24.0
1961;2021;Limão;4119004;Pérola d'Oeste (PR);3;0.01;60.0
1962;2021;Limão;4119251;Pinhal de São Bento (PR);1;0.03;19.0
1963;2021;Limão;4120358;Pranchita (PR);2;0.01;40.0
1964;2021;Limão;4121406;Realeza (PR);1;0.0;20.0
1965;2021;Limão;4123501;Santa Helena (PR);2;0.0;24.0
1966;2021;Limão;4123808;Santa Izabel do Oeste (PR);1;0.0;20.0
1967;2021;Limão;4125209;São Jorge d'Oeste (PR);1;0.0;20.0
1968;2021;Limão;4125704;São Miguel do Iguaçu (PR);4;0.0;29.0
1969;2021;Limão;4125753;São Pedro do Iguaçu (PR);1;0.0;10.0
1970;2021;Limão;4127403;Terra Roxa (PR);4;0.0;40.0
1971;2021;Limão;4128104;Umuarama (PR);4;0.02;100.0
1972;2021;Limão;4128559;Vera Cruz do Oeste (PR);2;0.01;16.0
1973;2021;Maçã;4104808;Cascavel (PR);3;0.0;51.0
1974;2021;Maçã;4114609;Marechal Cândido Rondon (PR);2;0.0;16.0
1975;2021;Maçã;4117701;Palmeira (PR);31;0.03;775.0
1976;2021;Maçã;4125456;São José das Palmeiras (PR);2;0.04;14.0
1977;2021;Maçã;4125753;São Pedro do Iguaçu (PR);1;0.0;16.0
1978;2021;Mamão;4101002;Ampére (PR);2;0.01;54.0
1979;2021;Mamão;4102752;Bela Vista da Caroba (PR);1;0.01;26.0
1980;2021;Mamão;4109807;Ibiporã (PR);3;0.01;60.0
1981;2021;Mamão;4113700;Londrina (PR);10;0.01;250.0
1982;2021;Mamão;4117255;Nova Prata do Iguaçu (PR);3;0.01;50.0
1983;2021;Mamão;4119004;Pérola d'Oeste (PR);1;0.0;25.0
1984;2021;Mamão;4119251;Pinhal de São Bento (PR);1;0.03;20.0
1985;2021;Mamão;4120358;Pranchita (PR);1;0.0;20.0
1986;2021;Mamão;4121406;Realeza (PR);2;0.01;50.0
1987;2021;Mamão;4123808;Santa Izabel do Oeste (PR);3;0.01;72.0
1988;2021;Mamão;4128104;Umuarama (PR);2;0.01;50.0
1989;2021;Mandioca;4100509;Altônia (PR);3460;26.47;82900.0
1990;2021;Mandioca;4101002;Ampére (PR);100;0.61;2100.0
1991;2021;Mandioca;4101408;Apucarana (PR);80;0.19;1280.0
1992;2021;Mandioca;4102000;Assis Chateaubriand (PR);750;0.52;18750.0
1993;2021;Mandioca;4102109;Astorga (PR);20;0.04;400.0
1994;2021;Mandioca;4102752;Bela Vista da Caroba (PR);90;0.89;1890.0
1995;2021;Mandioca;4103057;Boa Vista da Aparecida (PR);40;0.45;1000.0
1996;2021;Mandioca;4103479;Cafezal do Sul (PR);1240;5.89;26280.0
1997;2021;Mandioca;4103503;Califórnia (PR);28;0.2;448.0
1998;2021;Mandioca;4104600;Capitão Leônidas Marques (PR);75;0.48;1892.0
1999;2021;Mandioca;4104808;Cascavel (PR);300;0.17;7800.0
2000;2021;Mandioca;4105300;Céu Azul (PR);43;0.12;800.0
2001;2021;Mandioca;4105508;Cianorte (PR);4000;9.95;91252.0
2002;2021;Mandioca;4106571;Cruzeiro do Iguaçu (PR);30;0.29;645.0
2003;2021;Mandioca;4106902;Curitiba (PR);3;2.54;49.0
2004;2021;Mandioca;4107157;Diamante D'Oeste (PR);80;1.07;1600.0
2005;2021;Mandioca;4107538;Entre Rios do Oeste (PR);30;0.28;780.0
2006;2021;Mandioca;4108106;Flórida (PR);305;3.76;6700.0
2007;2021;Mandioca;4108304;Foz do Iguaçu (PR);540;2.65;11880.0
2008;2021;Mandioca;4108320;Francisco Alves (PR);140;0.37;3220.0
2009;2021;Mandioca;4108403;Francisco Beltrão (PR);160;0.46;3280.0
2010;2021;Mandioca;4108601;Goioerê (PR);310;0.54;6760.0
2011;2021;Mandioca;4108809;Guaíra (PR);100;0.15;2800.0
2012;2021;Mandioca;4108908;Guairaçá (PR);2005;12.68;45075.0
2013;2021;Mandioca;4109807;Ibiporã (PR);45;0.14;900.0
2014;2021;Mandioca;4109906;Icaraíma (PR);2660;20.35;63610.0
2015;2021;Mandioca;4110953;Itaipulândia (PR);30;0.14;600.0
2016;2021;Mandioca;4112504;Jardim Alegre (PR);45;0.21;1035.0
2017;2021;Mandioca;4113700;Londrina (PR);850;0.66;15000.0
2018;2021;Mandioca;4114005;Mamborê (PR);5;0.0;100.0
2019;2021;Mandioca;4114401;Mangueirinha (PR);15;0.02;300.0
2020;2021;Mandioca;4114609;Marechal Cândido Rondon (PR);1900;3.11;66500.0
2021;2021;Mandioca;4114807;Marialva (PR);80;0.15;1840.0
2022;2021;Mandioca;4115200;Maringá (PR);137;0.27;2740.0
2023;2021;Mandioca;4115358;Maripá (PR);100;0.23;3000.0
2024;2021;Mandioca;4115804;Medianeira (PR);65;0.25;1365.0
2025;2021;Mandioca;4115853;Mercedes (PR);700;4.79;19600.0
2026;2021;Mandioca;4116109;Moreira Sales (PR);1160;4.78;25490.0
2027;2021;Mandioca;4116950;Nova Esperança do Sudoeste (PR);65;1.83;1365.0
2028;2021;Mandioca;4117222;Nova Santa Rosa (PR);250;0.92;8750.0
2029;2021;Mandioca;4117255;Nova Prata do Iguaçu (PR);130;0.39;2795.0
2030;2021;Mandioca;4117404;Ourizona (PR);4;0.02;80.0
2031;2021;Mandioca;4117453;Ouro Verde do Oeste (PR);15;0.06;420.0
2032;2021;Mandioca;4117701;Palmeira (PR);108;0.12;2160.0
2033;2021;Mandioca;4117909;Palotina (PR);100;0.11;2700.0
2034;2021;Mandioca;4118402;Paranavaí (PR);1450;6.64;40500.0
2035;2021;Mandioca;4118451;Pato Bragado (PR);15;0.15;420.0
2036;2021;Mandioca;4118501;Pato Branco (PR);150;0.24;3000.0
2037;2021;Mandioca;4119004;Pérola d'Oeste (PR);140;0.6;2940.0
2038;2021;Mandioca;4119251;Pinhal de São Bento (PR);60;1.55;1260.0
2039;2021;Mandioca;4120358;Pranchita (PR);50;0.18;1050.0
2040;2021;Mandioca;4120655;Quarto Centenário (PR);50;0.1;1050.0
2041;2021;Mandioca;4120853;Quatro Pontes (PR);47;0.33;1504.0
2042;2021;Mandioca;4121406;Realeza (PR);220;0.61;4730.0
2043;2021;Mandioca;4122156;Rio Bonito do Iguaçu (PR);200;0.45;4161.0
2044;2021;Mandioca;4123501;Santa Helena (PR);400;0.73;9600.0
2045;2021;Mandioca;4123808;Santa Izabel do Oeste (PR);100;0.33;2100.0
2046;2021;Mandioca;4125209;São Jorge d'Oeste (PR);100;0.41;2100.0
2047;2021;Mandioca;4125456;São José das Palmeiras (PR);300;5.45;8000.0
2048;2021;Mandioca;4125704;São Miguel do Iguaçu (PR);146;0.15;2920.0
2049;2021;Mandioca;4125753;São Pedro do Iguaçu (PR);50;0.17;1300.0
2050;2021;Mandioca;4127205;Terra Boa (PR);990;3.5;24750.0
2051;2021;Mandioca;4127403;Terra Roxa (PR);500;0.45;12500.0
2052;2021;Mandioca;4127700;Toledo (PR);200;0.14;5200.0
2053;2021;Mandioca;4127858;Três Barras do Paraná (PR);130;0.55;3438.0
2054;2021;Mandioca;4128005;Ubiratã (PR);5;0.0;95.0
2055;2021;Mandioca;4128104;Umuarama (PR);5600;24.74;143600.0
2056;2021;Mandioca;4128559;Vera Cruz do Oeste (PR);60;0.17;1320.0
2057;2021;Manga;4100509;Altônia (PR);2;0.02;50.0
2058;2021;Manga;4101002;Ampére (PR);1;0.01;20.0
2059;2021;Manga;4101408;Apucarana (PR);4;0.01;72.0
2060;2021;Manga;4102752;Bela Vista da Caroba (PR);2;0.02;38.0
2061;2021;Manga;4103057;Boa Vista da Aparecida (PR);3;0.03;70.0
2062;2021;Manga;4104600;Capitão Leônidas Marques (PR);2;0.01;26.0
2063;2021;Manga;4104808;Cascavel (PR);4;0.0;40.0
2064;2021;Manga;4105300;Céu Azul (PR);4;0.01;68.0
2065;2021;Manga;4105508;Cianorte (PR);2;0.0;35.0
2066;2021;Manga;4107157;Diamante D'Oeste (PR);5;0.07;115.0
2067;2021;Manga;4108304;Foz do Iguaçu (PR);3;0.01;70.0
2068;2021;Manga;4108809;Guaíra (PR);4;0.01;60.0
2069;2021;Manga;4109807;Ibiporã (PR);2;0.01;24.0
2070;2021;Manga;4110953;Itaipulândia (PR);4;0.02;91.0
2071;2021;Manga;4113700;Londrina (PR);4;0.0;60.0
2072;2021;Manga;4114609;Marechal Cândido Rondon (PR);2;0.0;30.0
2073;2021;Manga;4115200;Maringá (PR);1;0.0;10.0
2074;2021;Manga;4115804;Medianeira (PR);1;0.0;26.0
2075;2021;Manga;4118402;Paranavaí (PR);2;0.01;30.0
2076;2021;Manga;4119004;Pérola d'Oeste (PR);2;0.01;30.0
2077;2021;Manga;4125456;São José das Palmeiras (PR);4;0.07;60.0
2078;2021;Manga;4125704;São Miguel do Iguaçu (PR);4;0.0;92.0
2079;2021;Manga;4125753;São Pedro do Iguaçu (PR);3;0.01;40.0
2080;2021;Manga;4127403;Terra Roxa (PR);2;0.0;40.0
2081;2021;Manga;4128104;Umuarama (PR);12;0.05;90.0
2082;2021;Manga;4128559;Vera Cruz do Oeste (PR);5;0.01;115.0
2083;2021;Maracujá;4101408;Apucarana (PR);18;0.04;270.0
2084;2021;Maracujá;4102109;Astorga (PR);1;0.0;14.0
2085;2021;Maracujá;4104808;Cascavel (PR);2;0.0;15.0
2086;2021;Maracujá;4105300;Céu Azul (PR);2;0.01;20.0
2087;2021;Maracujá;4108304;Foz do Iguaçu (PR);1;0.0;12.0
2088;2021;Maracujá;4108809;Guaíra (PR);2;0.0;20.0
2089;2021;Maracujá;4109807;Ibiporã (PR);2;0.01;28.0
2090;2021;Maracujá;4113700;Londrina (PR);11;0.01;140.0
2091;2021;Maracujá;4114807;Marialva (PR);7;0.01;84.0
2092;2021;Maracujá;4115804;Medianeira (PR);1;0.0;14.0
2093;2021;Maracujá;4116109;Moreira Sales (PR);6;0.02;96.0
2094;2021;Maracujá;4118402;Paranavaí (PR);3;0.01;40.0
2095;2021;Maracujá;4125704;São Miguel do Iguaçu (PR);2;0.0;22.0
2096;2021;Maracujá;4128104;Umuarama (PR);2;0.01;15.0
2097;2021;Maracujá;4128559;Vera Cruz do Oeste (PR);2;0.01;22.0
2098;2021;Melancia;4100509;Altônia (PR);8;0.06;320.0
2099;2021;Melancia;4101002;Ampére (PR);10;0.06;300.0
2100;2021;Melancia;4102000;Assis Chateaubriand (PR);5;0.0;120.0
2101;2021;Melancia;4102752;Bela Vista da Caroba (PR);5;0.05;150.0
2102;2021;Melancia;4103057;Boa Vista da Aparecida (PR);14;0.16;120.0
2103;2021;Melancia;4104600;Capitão Leônidas Marques (PR);10;0.06;150.0
2104;2021;Melancia;4104808;Cascavel (PR);20;0.01;460.0
2105;2021;Melancia;4105300;Céu Azul (PR);4;0.01;60.0
2106;2021;Melancia;4105508;Cianorte (PR);2;0.0;60.0
2107;2021;Melancia;4106571;Cruzeiro do Iguaçu (PR);5;0.05;150.0
2108;2021;Melancia;4107157;Diamante D'Oeste (PR);15;0.2;225.0
2109;2021;Melancia;4108106;Flórida (PR);1;0.01;20.0
2110;2021;Melancia;4108304;Foz do Iguaçu (PR);10;0.05;160.0
2111;2021;Melancia;4108320;Francisco Alves (PR);2;0.01;75.0
2112;2021;Melancia;4108403;Francisco Beltrão (PR);15;0.04;450.0
2113;2021;Melancia;4108809;Guaíra (PR);1;0.0;30.0
2114;2021;Melancia;4108908;Guairaçá (PR);2;0.01;35.0
2115;2021;Melancia;4109906;Icaraíma (PR);13;0.1;250.0
2116;2021;Melancia;4110953;Itaipulândia (PR);3;0.01;45.0
2117;2021;Melancia;4113700;Londrina (PR);1;0.0;40.0
2118;2021;Melancia;4114005;Mamborê (PR);2;0.0;38.0
2119;2021;Melancia;4114401;Mangueirinha (PR);1;0.0;11.0
